"activity_subset","percentile","value","strategy","strategyLabel","strategyGroup","strategyType"
NA,0.97,84.7796025063996,"left_before_treatment-child_ambulance","Patients who leave before being seen (child ambulance conveyed)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.98,88.5277229893459,"left_before_treatment-child_ambulance","Patients who leave before being seen (child ambulance conveyed)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.99,93.2795011962759,"left_before_treatment-child_ambulance","Patients who leave before being seen (child ambulance conveyed)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,1,99.9960372632518,"left_before_treatment-child_ambulance","Patients who leave before being seen (child ambulance conveyed)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0,4.23630727184321e-05,"left_before_treatment-child_walk-in","Patients who leave before being seen (child walk-in)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.01,0.461235246235668,"left_before_treatment-child_walk-in","Patients who leave before being seen (child walk-in)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.02,0.839734367169383,"left_before_treatment-child_walk-in","Patients who leave before being seen (child walk-in)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.03,1.17109943442868,"left_before_treatment-child_walk-in","Patients who leave before being seen (child walk-in)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.04,1.4698098720195,"left_before_treatment-child_walk-in","Patients who leave before being seen (child walk-in)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.05,1.74950308062902,"left_before_treatment-child_walk-in","Patients who leave before being seen (child walk-in)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.06,2.01027041588314,"left_before_treatment-child_walk-in","Patients who leave before being seen (child walk-in)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.07,2.27032101412324,"left_before_treatment-child_walk-in","Patients who leave before being seen (child walk-in)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.08,2.53863387815791,"left_before_treatment-child_walk-in","Patients who leave before being seen (child walk-in)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.09,2.81394453396213,"left_before_treatment-child_walk-in","Patients who leave before being seen (child walk-in)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.1,3.12177393735341,"left_before_treatment-child_walk-in","Patients who leave before being seen (child walk-in)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.11,3.43097504693743,"left_before_treatment-child_walk-in","Patients who leave before being seen (child walk-in)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.12,3.78810428676295,"left_before_treatment-child_walk-in","Patients who leave before being seen (child walk-in)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.13,4.18190622806992,"left_before_treatment-child_walk-in","Patients who leave before being seen (child walk-in)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.14,4.65475299649463,"left_before_treatment-child_walk-in","Patients who leave before being seen (child walk-in)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.15,5.1812799590073,"left_before_treatment-child_walk-in","Patients who leave before being seen (child walk-in)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.16,5.7450718674668,"left_before_treatment-child_walk-in","Patients who leave before being seen (child walk-in)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.17,6.32883411608593,"left_before_treatment-child_walk-in","Patients who leave before being seen (child walk-in)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.18,6.95466159065589,"left_before_treatment-child_walk-in","Patients who leave before being seen (child walk-in)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.19,7.51464011615246,"left_before_treatment-child_walk-in","Patients who leave before being seen (child walk-in)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.2,8.03912710720049,"left_before_treatment-child_walk-in","Patients who leave before being seen (child walk-in)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.21,8.56381263594565,"left_before_treatment-child_walk-in","Patients who leave before being seen (child walk-in)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.22,9.03649149244981,"left_before_treatment-child_walk-in","Patients who leave before being seen (child walk-in)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.23,9.54534087149837,"left_before_treatment-child_walk-in","Patients who leave before being seen (child walk-in)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.24,10.0146909659418,"left_before_treatment-child_walk-in","Patients who leave before being seen (child walk-in)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.25,10.4623574665094,"left_before_treatment-child_walk-in","Patients who leave before being seen (child walk-in)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.26,10.9302406144943,"left_before_treatment-child_walk-in","Patients who leave before being seen (child walk-in)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.27,11.3848767523372,"left_before_treatment-child_walk-in","Patients who leave before being seen (child walk-in)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.28,11.8208761927886,"left_before_treatment-child_walk-in","Patients who leave before being seen (child walk-in)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.29,12.2776383686481,"left_before_treatment-child_walk-in","Patients who leave before being seen (child walk-in)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.3,12.7403171686019,"left_before_treatment-child_walk-in","Patients who leave before being seen (child walk-in)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.31,13.2308125481129,"left_before_treatment-child_walk-in","Patients who leave before being seen (child walk-in)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.32,13.7431441892379,"left_before_treatment-child_walk-in","Patients who leave before being seen (child walk-in)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.33,14.2738727753689,"left_before_treatment-child_walk-in","Patients who leave before being seen (child walk-in)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.34,14.8260778571567,"left_before_treatment-child_walk-in","Patients who leave before being seen (child walk-in)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.35,15.391365423706,"left_before_treatment-child_walk-in","Patients who leave before being seen (child walk-in)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.36,15.9833617290472,"left_before_treatment-child_walk-in","Patients who leave before being seen (child walk-in)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.37,16.6532805701613,"left_before_treatment-child_walk-in","Patients who leave before being seen (child walk-in)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.38,17.3529209034083,"left_before_treatment-child_walk-in","Patients who leave before being seen (child walk-in)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.39,18.102869461234,"left_before_treatment-child_walk-in","Patients who leave before being seen (child walk-in)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.4,18.9513719431969,"left_before_treatment-child_walk-in","Patients who leave before being seen (child walk-in)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.41,19.789246861311,"left_before_treatment-child_walk-in","Patients who leave before being seen (child walk-in)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.42,20.6743547053329,"left_before_treatment-child_walk-in","Patients who leave before being seen (child walk-in)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.43,21.6554495935522,"left_before_treatment-child_walk-in","Patients who leave before being seen (child walk-in)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.44,22.6563666066311,"left_before_treatment-child_walk-in","Patients who leave before being seen (child walk-in)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.45,23.5983619697832,"left_before_treatment-child_walk-in","Patients who leave before being seen (child walk-in)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.46,24.5630727637345,"left_before_treatment-child_walk-in","Patients who leave before being seen (child walk-in)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.47,25.5425503760829,"left_before_treatment-child_walk-in","Patients who leave before being seen (child walk-in)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.48,26.4769403003176,"left_before_treatment-child_walk-in","Patients who leave before being seen (child walk-in)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.49,27.4297535788986,"left_before_treatment-child_walk-in","Patients who leave before being seen (child walk-in)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.5,28.3243367557574,"left_before_treatment-child_walk-in","Patients who leave before being seen (child walk-in)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.51,29.2389018571357,"left_before_treatment-child_walk-in","Patients who leave before being seen (child walk-in)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.52,30.173595320724,"left_before_treatment-child_walk-in","Patients who leave before being seen (child walk-in)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.53,31.0393582285364,"left_before_treatment-child_walk-in","Patients who leave before being seen (child walk-in)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.54,31.9580819230123,"left_before_treatment-child_walk-in","Patients who leave before being seen (child walk-in)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.55,32.9050981608304,"left_before_treatment-child_walk-in","Patients who leave before being seen (child walk-in)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.56,33.8406096814785,"left_before_treatment-child_walk-in","Patients who leave before being seen (child walk-in)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.57,34.7414335246511,"left_before_treatment-child_walk-in","Patients who leave before being seen (child walk-in)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.58,35.6206806309485,"left_before_treatment-child_walk-in","Patients who leave before being seen (child walk-in)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.59,36.5999591295286,"left_before_treatment-child_walk-in","Patients who leave before being seen (child walk-in)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.6,37.5519141711602,"left_before_treatment-child_walk-in","Patients who leave before being seen (child walk-in)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.61,38.5353446658636,"left_before_treatment-child_walk-in","Patients who leave before being seen (child walk-in)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.62,39.5067299023243,"left_before_treatment-child_walk-in","Patients who leave before being seen (child walk-in)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.63,40.4208874485517,"left_before_treatment-child_walk-in","Patients who leave before being seen (child walk-in)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.64,41.371685319043,"left_before_treatment-child_walk-in","Patients who leave before being seen (child walk-in)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.65,42.3390492948299,"left_before_treatment-child_walk-in","Patients who leave before being seen (child walk-in)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.66,43.308135919246,"left_before_treatment-child_walk-in","Patients who leave before being seen (child walk-in)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.67,44.2828274460077,"left_before_treatment-child_walk-in","Patients who leave before being seen (child walk-in)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.68,45.2497937070501,"left_before_treatment-child_walk-in","Patients who leave before being seen (child walk-in)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.69,46.2542518949308,"left_before_treatment-child_walk-in","Patients who leave before being seen (child walk-in)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.7,47.3172079004012,"left_before_treatment-child_walk-in","Patients who leave before being seen (child walk-in)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.71,48.3322221844035,"left_before_treatment-child_walk-in","Patients who leave before being seen (child walk-in)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.72,49.3687277750891,"left_before_treatment-child_walk-in","Patients who leave before being seen (child walk-in)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.73,50.4673377473566,"left_before_treatment-child_walk-in","Patients who leave before being seen (child walk-in)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.74,51.4821776242571,"left_before_treatment-child_walk-in","Patients who leave before being seen (child walk-in)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.75,52.5788616060624,"left_before_treatment-child_walk-in","Patients who leave before being seen (child walk-in)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.76,53.6079935200962,"left_before_treatment-child_walk-in","Patients who leave before being seen (child walk-in)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.77,54.6844781447535,"left_before_treatment-child_walk-in","Patients who leave before being seen (child walk-in)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.78,55.7382497620332,"left_before_treatment-child_walk-in","Patients who leave before being seen (child walk-in)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.79,56.7271355690002,"left_before_treatment-child_walk-in","Patients who leave before being seen (child walk-in)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.8,57.7869931118537,"left_before_treatment-child_walk-in","Patients who leave before being seen (child walk-in)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.81,58.9315536121924,"left_before_treatment-child_walk-in","Patients who leave before being seen (child walk-in)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.82,60.1223246818218,"left_before_treatment-child_walk-in","Patients who leave before being seen (child walk-in)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.83,61.3018168741053,"left_before_treatment-child_walk-in","Patients who leave before being seen (child walk-in)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.84,62.4351718413249,"left_before_treatment-child_walk-in","Patients who leave before being seen (child walk-in)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.85,63.6464036136306,"left_before_treatment-child_walk-in","Patients who leave before being seen (child walk-in)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.86,64.9080982533318,"left_before_treatment-child_walk-in","Patients who leave before being seen (child walk-in)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.87,66.2690958840854,"left_before_treatment-child_walk-in","Patients who leave before being seen (child walk-in)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.88,67.5632768217752,"left_before_treatment-child_walk-in","Patients who leave before being seen (child walk-in)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.89,69.0128258423476,"left_before_treatment-child_walk-in","Patients who leave before being seen (child walk-in)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.9,70.4622459402615,"left_before_treatment-child_walk-in","Patients who leave before being seen (child walk-in)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.91,71.9040233710854,"left_before_treatment-child_walk-in","Patients who leave before being seen (child walk-in)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.92,73.5847293568044,"left_before_treatment-child_walk-in","Patients who leave before being seen (child walk-in)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.93,75.3741064227809,"left_before_treatment-child_walk-in","Patients who leave before being seen (child walk-in)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.94,77.3017030882362,"left_before_treatment-child_walk-in","Patients who leave before being seen (child walk-in)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.95,79.4827436432114,"left_before_treatment-child_walk-in","Patients who leave before being seen (child walk-in)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.96,81.8401044805838,"left_before_treatment-child_walk-in","Patients who leave before being seen (child walk-in)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.97,84.5418556976429,"left_before_treatment-child_walk-in","Patients who leave before being seen (child walk-in)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.98,87.7604917816884,"left_before_treatment-child_walk-in","Patients who leave before being seen (child walk-in)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.99,92.1862944665859,"left_before_treatment-child_walk-in","Patients who leave before being seen (child walk-in)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,1,99.9729082954243,"left_before_treatment-child_walk-in","Patients who leave before being seen (child walk-in)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0,0.000490934401204512,"low_cost_discharged-adult_ambulance","Low cost discharged attendances (adult ambulance conveyed)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.01,1.05710173089085,"low_cost_discharged-adult_ambulance","Low cost discharged attendances (adult ambulance conveyed)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.02,2.00394560242069,"low_cost_discharged-adult_ambulance","Low cost discharged attendances (adult ambulance conveyed)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.03,2.74907640682733,"low_cost_discharged-adult_ambulance","Low cost discharged attendances (adult ambulance conveyed)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.04,3.47203978722305,"low_cost_discharged-adult_ambulance","Low cost discharged attendances (adult ambulance conveyed)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.05,4.13693068176244,"low_cost_discharged-adult_ambulance","Low cost discharged attendances (adult ambulance conveyed)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.06,4.7371229838946,"low_cost_discharged-adult_ambulance","Low cost discharged attendances (adult ambulance conveyed)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.07,5.27926729681525,"low_cost_discharged-adult_ambulance","Low cost discharged attendances (adult ambulance conveyed)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.08,5.78514974960686,"low_cost_discharged-adult_ambulance","Low cost discharged attendances (adult ambulance conveyed)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.09,6.2637963459692,"low_cost_discharged-adult_ambulance","Low cost discharged attendances (adult ambulance conveyed)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.1,6.74998935519406,"low_cost_discharged-adult_ambulance","Low cost discharged attendances (adult ambulance conveyed)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.11,7.20791478983637,"low_cost_discharged-adult_ambulance","Low cost discharged attendances (adult ambulance conveyed)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.12,7.67556604977737,"low_cost_discharged-adult_ambulance","Low cost discharged attendances (adult ambulance conveyed)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.13,8.11790287100223,"low_cost_discharged-adult_ambulance","Low cost discharged attendances (adult ambulance conveyed)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.14,8.53895387192666,"low_cost_discharged-adult_ambulance","Low cost discharged attendances (adult ambulance conveyed)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.15,8.98035949068907,"low_cost_discharged-adult_ambulance","Low cost discharged attendances (adult ambulance conveyed)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.16,9.39845604011649,"low_cost_discharged-adult_ambulance","Low cost discharged attendances (adult ambulance conveyed)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.17,9.82700327941271,"low_cost_discharged-adult_ambulance","Low cost discharged attendances (adult ambulance conveyed)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.18,10.2763641611536,"low_cost_discharged-adult_ambulance","Low cost discharged attendances (adult ambulance conveyed)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.19,10.7049682866762,"low_cost_discharged-adult_ambulance","Low cost discharged attendances (adult ambulance conveyed)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.2,11.127601708048,"low_cost_discharged-adult_ambulance","Low cost discharged attendances (adult ambulance conveyed)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.21,11.6027474822187,"low_cost_discharged-adult_ambulance","Low cost discharged attendances (adult ambulance conveyed)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.22,12.0818833798096,"low_cost_discharged-adult_ambulance","Low cost discharged attendances (adult ambulance conveyed)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.23,12.5372903568609,"low_cost_discharged-adult_ambulance","Low cost discharged attendances (adult ambulance conveyed)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.24,13.0229867217868,"low_cost_discharged-adult_ambulance","Low cost discharged attendances (adult ambulance conveyed)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.25,13.474926597381,"low_cost_discharged-adult_ambulance","Low cost discharged attendances (adult ambulance conveyed)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.26,13.9677893174384,"low_cost_discharged-adult_ambulance","Low cost discharged attendances (adult ambulance conveyed)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.27,14.4610130971782,"low_cost_discharged-adult_ambulance","Low cost discharged attendances (adult ambulance conveyed)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.28,14.9770330726067,"low_cost_discharged-adult_ambulance","Low cost discharged attendances (adult ambulance conveyed)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.29,15.5253824337142,"low_cost_discharged-adult_ambulance","Low cost discharged attendances (adult ambulance conveyed)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.3,16.0493860502221,"low_cost_discharged-adult_ambulance","Low cost discharged attendances (adult ambulance conveyed)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.31,16.562650659472,"low_cost_discharged-adult_ambulance","Low cost discharged attendances (adult ambulance conveyed)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.32,17.1617498691941,"low_cost_discharged-adult_ambulance","Low cost discharged attendances (adult ambulance conveyed)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.33,17.7358651989796,"low_cost_discharged-adult_ambulance","Low cost discharged attendances (adult ambulance conveyed)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.34,18.3348910931775,"low_cost_discharged-adult_ambulance","Low cost discharged attendances (adult ambulance conveyed)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.35,18.9193555499655,"low_cost_discharged-adult_ambulance","Low cost discharged attendances (adult ambulance conveyed)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.36,19.5410273750469,"low_cost_discharged-adult_ambulance","Low cost discharged attendances (adult ambulance conveyed)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.37,20.1473961662969,"low_cost_discharged-adult_ambulance","Low cost discharged attendances (adult ambulance conveyed)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.38,20.7726156709599,"low_cost_discharged-adult_ambulance","Low cost discharged attendances (adult ambulance conveyed)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.39,21.3906482930328,"low_cost_discharged-adult_ambulance","Low cost discharged attendances (adult ambulance conveyed)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.4,22.0406284287945,"low_cost_discharged-adult_ambulance","Low cost discharged attendances (adult ambulance conveyed)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.41,22.6832509186736,"low_cost_discharged-adult_ambulance","Low cost discharged attendances (adult ambulance conveyed)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.42,23.3566061423236,"low_cost_discharged-adult_ambulance","Low cost discharged attendances (adult ambulance conveyed)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.43,24.024433155356,"low_cost_discharged-adult_ambulance","Low cost discharged attendances (adult ambulance conveyed)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.44,24.6987619428382,"low_cost_discharged-adult_ambulance","Low cost discharged attendances (adult ambulance conveyed)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.45,25.3234958066455,"low_cost_discharged-adult_ambulance","Low cost discharged attendances (adult ambulance conveyed)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.46,25.9676737562746,"low_cost_discharged-adult_ambulance","Low cost discharged attendances (adult ambulance conveyed)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.47,26.5919571545945,"low_cost_discharged-adult_ambulance","Low cost discharged attendances (adult ambulance conveyed)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.48,27.2436830422806,"low_cost_discharged-adult_ambulance","Low cost discharged attendances (adult ambulance conveyed)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.49,27.832735407635,"low_cost_discharged-adult_ambulance","Low cost discharged attendances (adult ambulance conveyed)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.5,28.4369652355551,"low_cost_discharged-adult_ambulance","Low cost discharged attendances (adult ambulance conveyed)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.51,29.0697770238369,"low_cost_discharged-adult_ambulance","Low cost discharged attendances (adult ambulance conveyed)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.52,29.624430969286,"low_cost_discharged-adult_ambulance","Low cost discharged attendances (adult ambulance conveyed)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.53,30.2179635573981,"low_cost_discharged-adult_ambulance","Low cost discharged attendances (adult ambulance conveyed)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.54,30.7897433794556,"low_cost_discharged-adult_ambulance","Low cost discharged attendances (adult ambulance conveyed)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.55,31.3917549185375,"low_cost_discharged-adult_ambulance","Low cost discharged attendances (adult ambulance conveyed)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.56,31.9914997117543,"low_cost_discharged-adult_ambulance","Low cost discharged attendances (adult ambulance conveyed)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.57,32.5709267581136,"low_cost_discharged-adult_ambulance","Low cost discharged attendances (adult ambulance conveyed)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.58,33.1309328313306,"low_cost_discharged-adult_ambulance","Low cost discharged attendances (adult ambulance conveyed)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.59,33.7003170063259,"low_cost_discharged-adult_ambulance","Low cost discharged attendances (adult ambulance conveyed)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.6,34.2667653902498,"low_cost_discharged-adult_ambulance","Low cost discharged attendances (adult ambulance conveyed)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.61,34.8361289668084,"low_cost_discharged-adult_ambulance","Low cost discharged attendances (adult ambulance conveyed)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.62,35.381511682329,"low_cost_discharged-adult_ambulance","Low cost discharged attendances (adult ambulance conveyed)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.63,35.9428058436962,"low_cost_discharged-adult_ambulance","Low cost discharged attendances (adult ambulance conveyed)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.64,36.5044946215021,"low_cost_discharged-adult_ambulance","Low cost discharged attendances (adult ambulance conveyed)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.65,37.0999532458755,"low_cost_discharged-adult_ambulance","Low cost discharged attendances (adult ambulance conveyed)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.66,37.6760109336543,"low_cost_discharged-adult_ambulance","Low cost discharged attendances (adult ambulance conveyed)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.67,38.2537229710406,"low_cost_discharged-adult_ambulance","Low cost discharged attendances (adult ambulance conveyed)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.68,38.8404057856013,"low_cost_discharged-adult_ambulance","Low cost discharged attendances (adult ambulance conveyed)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.69,39.4985548457426,"low_cost_discharged-adult_ambulance","Low cost discharged attendances (adult ambulance conveyed)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.7,40.1528430586341,"low_cost_discharged-adult_ambulance","Low cost discharged attendances (adult ambulance conveyed)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.71,40.8127110358704,"low_cost_discharged-adult_ambulance","Low cost discharged attendances (adult ambulance conveyed)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.72,41.5112848331075,"low_cost_discharged-adult_ambulance","Low cost discharged attendances (adult ambulance conveyed)","Emergency department and acute medicine activity","A&E attendance avoidance"
NA,0.73,42.275569910822,"low_cost_discharged-adult_ambulance","Low cost discharged attendances (adult ambulance conveyed)","Emergency department and acute medicine activity","A&E attendance avoidance"
