email,expertLabel,timestamp,which_phase,strategy,strategyLabel,strategyType,strategyGroup,exclude,range,lo,hi,comments_lo,comments_hi
QcHHwA9jlTJKJyEgHg09r7GLwp1AIiYt7mSguHoUtxU=,e10,2023-10-28T10:45:54Z,2,followup_reduction-adult_non-surgical,Follow-up attendances (adult surgical),outpatient attendance avoidance,Planned surgical activity (adult),0,42,37,79,"Staff and patient inertia
Poor outcomes as a result of PIFU
Lack of IT investment","PIFU will be  delivered with  AI tools and be the default
Great IT investment"
QcHHwA9jlTJKJyEgHg09r7GLwp1AIiYt7mSguHoUtxU=,e10,2023-10-28T10:48:47Z,2,left_before_treatment-child_walk-in,Patients who leave before being seen (child walk-in),A&E attendance avoidance,Emergency department and acute medicine activity,0,42,45,87,ED waits dont come down,"ED waits come down significantly
Alternative great community service provision
"
QcHHwA9jlTJKJyEgHg09r7GLwp1AIiYt7mSguHoUtxU=,e10,2023-10-28T10:50:20Z,2,low_cost_discharged-child_ambulance,Low cost discharged attendances (child ambulance conveyed),A&E attendance avoidance,Emergency department and acute medicine activity,0,42,16,58,"Parental anxiety
Lack of primary care capacity","Massive community service expansion
Successful parent/patient education
"
QcHHwA9jlTJKJyEgHg09r7GLwp1AIiYt7mSguHoUtxU=,e10,2023-10-28T10:40:22Z,2,bads_daycase_occasional,Elective surgery - recommended occasional day case,length of stay reduction,Planned surgical activity (adult),0,43,23,66,"Build excess ward capacity so patients can stay longer
Patient preference","Patients will find it better and advocate heavily
No alternative sue to capacity limitation."
QcHHwA9jlTJKJyEgHg09r7GLwp1AIiYt7mSguHoUtxU=,e10,2023-10-28T10:46:43Z,2,frequent_attender-adult_walk-in,Frequent attenders (adult walk-in),A&E attendance avoidance,Emergency department and acute medicine activity,0,43,0,43,"Lack of GP and Dentist provision
Patient inertia","Massive community service expansion
Population educated successfully.
"
QcHHwA9jlTJKJyEgHg09r7GLwp1AIiYt7mSguHoUtxU=,e10,2023-10-28T10:50:28Z,2,low_cost_discharged-child_walk-in,Low cost discharged attendances (child walk-in),A&E attendance avoidance,Emergency department and acute medicine activity,0,45,16,61,"Parental anxiety
Lack of primary care access","Massive community service expansion
Successful parent/patient education"
QcHHwA9jlTJKJyEgHg09r7GLwp1AIiYt7mSguHoUtxU=,e10,2023-10-28T10:39:22Z,2,ambulatory_emergency_care_very_high,Ambulatory emergency care (very high potential),length of stay reduction,Emergency department and acute medicine activity,0,47,26,73,Lack of community expansion. Lack of staffing in hospital ambulatory services. ,"Massive community expansion
Travel much easier to non hospital sites
Patient fear hospitals - infection, harm  etc"
QcHHwA9jlTJKJyEgHg09r7GLwp1AIiYt7mSguHoUtxU=,e10,2023-10-28T10:44:52Z,2,evidence_based_interventions_general_surgery,Interventions with limited evidence - General surgery,inpatient admission avoidance,Planned surgical activity (adult),0,48,35,83,"Patient demand them
Clinicians believe in them","Not offered by NHS
"
QcHHwA9jlTJKJyEgHg09r7GLwp1AIiYt7mSguHoUtxU=,e10,2023-10-28T10:33:09Z,2,ambulatory_emergency_care_high,Ambulatory emergency care (high potential),length of stay reduction,Emergency department and acute medicine activity,0,52,17,69,More and more conditions that used to be admitted will be managed by AEC hence it will not reduce. I would predict it will increase.,"Community services expand considerably 
Patient fear hospitals
"
QcHHwA9jlTJKJyEgHg09r7GLwp1AIiYt7mSguHoUtxU=,e10,2023-10-28T10:46:29Z,2,frequent_attender-adult_ambulance,Frequent attenders (adult ambulance conveyed),A&E attendance avoidance,Emergency department and acute medicine activity,0,63,21,84,"Requires lots of focused resource to address which will not be provided
","Excellent focused programs are commissioned which are very effective
Society demand"
QcHHwA9jlTJKJyEgHg09r7GLwp1AIiYt7mSguHoUtxU=,e10,2023-10-28T10:45:32Z,2,evidence_based_interventions_urology,Interventions with limited evidence - Urology,inpatient admission avoidance,Planned surgical activity (adult),0,64,15,79,"Patient demand
Clinician belief in the procedure
",Not offered by NHS
WlssfJmyFHXTjaN7H3vVIFuapi0BrNyaCkzovGm3HC8=,e01,2023-11-03T17:15:34Z,2,medicines_related_admissions_implicit_benzodiasepines,Medicines related admissions (implicit - benzodiazepines),inpatient admission avoidance,Hospital activity ameanable to medicines management,0,1,0,1,unlikely to change unless prescribing changes,alternatives made available
WlssfJmyFHXTjaN7H3vVIFuapi0BrNyaCkzovGm3HC8=,e01,2023-11-03T17:14:05Z,2,frail_elderly-intermediate,Frail elderly admissions (intermediate frailty risk),inpatient admission avoidance,Hospital activity ameanable to primary care and community interventions,0,2,0,2,very likely to increase further with ageing and more complex population ,"requires a public health approach, housing, food, heating and social care support for loneliness

frailty assessment (including space for this) in or near ED

chronic disease management services

virtual ward, where a carer is present

graded exercise for strengthening/well being

 care home capacity to meet needs

tax incentives and housing for extended families

research and treatment advances for types of dementia"
WlssfJmyFHXTjaN7H3vVIFuapi0BrNyaCkzovGm3HC8=,e01,2023-11-03T17:14:25Z,2,frequent_attender-child_walk-in,Frequent attenders (child walk-in),A&E attendance avoidance,Emergency department and acute medicine activity,0,2,0,2,"noting that this is currently increasing which is likely linked to difficulties getting appointments in primary care and mental health services. there is also a covid lag to take into account.
it is probably desirable to still see children in ED so they can be assessed for any safeguarding issues.","increased mental health support for children.

real alternatives such as chemist written prescriptions that are free for children."
WlssfJmyFHXTjaN7H3vVIFuapi0BrNyaCkzovGm3HC8=,e01,2023-11-03T17:16:37Z,2,medicines_related_admissions_implicit_diurectics,Medicines related admissions (implicit - diuretics),inpatient admission avoidance,Hospital activity ameanable to medicines management,0,2,0,2,unlikely to reduce due to ageing and complex population,
WlssfJmyFHXTjaN7H3vVIFuapi0BrNyaCkzovGm3HC8=,e01,2023-11-03T17:13:34Z,2,falls_related_admissions,Falls related admissions,inpatient admission avoidance,Hospital activity amenable to public health interventions,0,3,0,3,"this is very unlikely to reduce and more likely to increase with an ageing and more complex post pandemic population, and the current low level of primary and community services, and long waiting lists for elective surgery (most of which is new hips and knees).
Dehydration and cold homes will also play a factor here.
","very unlikely to be able to resource homes risk assessments but if these were rolled out for all over 75 for example, including providing supportive footwear/slippers /walking aids/home improvements, particularly for areas of deprivation

medicines management reviews 
Provision of movement and exercise at day centres or virtually
other well-being services to help with loneliness and other mental health conditions
"
WlssfJmyFHXTjaN7H3vVIFuapi0BrNyaCkzovGm3HC8=,e01,2023-11-03T17:14:00Z,2,frail_elderly-high,Frail elderly admissions (high frailty risk),inpatient admission avoidance,Hospital activity ameanable to primary care and community interventions,0,3,0,3,very likely to increase further with ageing and more complex population ,"requires a public health approach, housing, food, heating and social care support for loneliness

frailty assessment (including space for this) in or near ED

chronic disease management services

virtual ward, where a carer is present

graded exercise for strengthening/well being

 care home capacity to meet needs

tax incentives and housing for extended families

research and treatment advances for types of dementia"
WlssfJmyFHXTjaN7H3vVIFuapi0BrNyaCkzovGm3HC8=,e01,2023-11-03T17:14:40Z,2,left_before_treatment-adult_walk-in,Patients who leave before being seen (adult walk-in),A&E attendance avoidance,Emergency department and acute medicine activity,0,3,0,3,this is a low number so unlikely to be able to reduce much lower,perhaps a full review for these patients in primary care would help to identify and make a plan for their health issue or concern?
WlssfJmyFHXTjaN7H3vVIFuapi0BrNyaCkzovGm3HC8=,e01,2023-11-03T17:14:44Z,2,left_before_treatment-child_ambulance,Patients who leave before being seen (child ambulance conveyed),A&E attendance avoidance,Emergency department and acute medicine activity,0,3,0,3,"again a very small %, so unlikely to be able to reduce more than 1%",
WlssfJmyFHXTjaN7H3vVIFuapi0BrNyaCkzovGm3HC8=,e01,2023-11-03T17:15:05Z,2,low_cost_discharged-child_ambulance,Low cost discharged attendances (child ambulance conveyed),A&E attendance avoidance,Emergency department and acute medicine activity,0,3,0,3,"the increase is likely linked to availability of alternatives, so this needs to be addressed ","alternative such as community pharmacists who can prescribe free NHS prescriptions for children

telephone advice line for ambulance crews ahead of conveyance for cat 2 calls"
WlssfJmyFHXTjaN7H3vVIFuapi0BrNyaCkzovGm3HC8=,e01,2023-11-03T17:17:36Z,2,smoking,Smoking related admissions,inpatient admission avoidance,Hospital activity amenable to public health interventions,0,3,0,3,"this may possibly reduce as a result of the new approach to gradually increase the legal smoking age, but it will be several year before this impact will be felt in the acute Trusts. ",a faster reduction in smoking 
WlssfJmyFHXTjaN7H3vVIFuapi0BrNyaCkzovGm3HC8=,e01,2023-11-03T17:11:09Z,2,consultant_to_consultant_referrals-adult_surgical,Consultant to consultant referrals (adult non-surgical),outpatient attendance avoidance,Planned medical activity (adult),0,4,0,4,where there are no alternatives or the consultant is not aware of alternatives,"a more holistic approach to care, such that consultants within specialities link up  to see a patient rather than referring form one speciality to another"
WlssfJmyFHXTjaN7H3vVIFuapi0BrNyaCkzovGm3HC8=,e01,2023-11-03T17:11:14Z,2,consultant_to_consultant_referrals-child_non-surgical,Consultant to consultant referrals (child surgical),outpatient attendance avoidance,Planned paediatric activity,0,4,0,4,where there are no alternatives or the consultant is not aware of alternatives,"a more holistic approach to care, such that consultants within specialities link up  to see a patient rather than referring form one speciality to another"
WlssfJmyFHXTjaN7H3vVIFuapi0BrNyaCkzovGm3HC8=,e01,2023-11-03T17:13:08Z,2,evidence_based_interventions_urology,Interventions with limited evidence - Urology,inpatient admission avoidance,Planned surgical activity (adult),0,4,0,4,"rates have dropped significantly already
","alternative non-invasive diagnostic to cystoscopy
alternative management strategies for BPH
"
WlssfJmyFHXTjaN7H3vVIFuapi0BrNyaCkzovGm3HC8=,e01,2023-11-03T17:14:49Z,2,left_before_treatment-child_walk-in,Patients who leave before being seen (child walk-in),A&E attendance avoidance,Emergency department and acute medicine activity,0,4,0,4,this does appear to be decreasing but is close to just 1% now,"alternative care options, probably better GP availability, digital or in person, available in the evenings and weekends, and/or community pharmacists able to prescribe free for children, this will be possible with the newly trained pharmacist prescribers"
WlssfJmyFHXTjaN7H3vVIFuapi0BrNyaCkzovGm3HC8=,e01,2023-11-03T17:08:06Z,2,alcohol_partially_attributable-acute,Alcohol related admissions (acute conditions - partially attributable),inpatient admission avoidance,Hospital activity amenable to public health interventions,0,5,0,5,likely to continue to increase,"a public health response to alcohol pricing 
improved mental health services, addition services and well being service including crisis management
improved low or non-alcoholic options in pubs and bars
support buses located near bars and clubs to support those with excess alcohol intake, particularly younger people"
WlssfJmyFHXTjaN7H3vVIFuapi0BrNyaCkzovGm3HC8=,e01,2023-11-03T17:08:27Z,2,alcohol_partially_attributable-chronic,Alcohol related admissions (chronic conditions - partially attributable),inpatient admission avoidance,Hospital activity amenable to public health interventions,0,5,0,5,"likely to continue to increase due to impact of cost of living, homelessness, deprivation and poverty, lack of services for mental health conditions, PTSD etc.","large increase in mental health services, public health approach to alcohol eg unit pricing and with good alternatives available
early detection of cancer due to advances in screening "
WlssfJmyFHXTjaN7H3vVIFuapi0BrNyaCkzovGm3HC8=,e01,2023-11-03T17:08:44Z,2,alcohol_wholly_attributable,Alcohol related admissions (wholly attributable),inpatient admission avoidance,Hospital activity amenable to public health interventions,0,5,0,5,"likely to continue to increase due to impact of cost of living, homelessness, deprivation and poverty, lack of services for mental health conditions, PTSD etc.","large increase in mental health services, public health approach to alcohol eg unit pricing and with good alternatives available"
WlssfJmyFHXTjaN7H3vVIFuapi0BrNyaCkzovGm3HC8=,e01,2023-11-03T17:09:09Z,2,ambulatory_care_conditions_acute,Ambulatory care sensitive admissions (acute conditions),inpatient admission avoidance,Hospital activity ameanable to primary care and community interventions,0,5,0,5,"likely to continue to increase unless investment is made in primary, community and dental services
often linked to chronic conditions or deprivation/poor housing","improved chronic condition management, digital resources will play a large part of this
public health campaigns for healthier eating, tackle obesity (made more socially acceptable now through social media), addiction etc"
WlssfJmyFHXTjaN7H3vVIFuapi0BrNyaCkzovGm3HC8=,e01,2023-11-03T17:09:25Z,2,ambulatory_care_conditions_chronic,Ambulatory care sensitive admissions (chronic conditions),inpatient admission avoidance,Hospital activity ameanable to primary care and community interventions,0,5,0,5,"likely to continue to increase unless investment is made in primary, community and dental services
","improved chronic condition management, digital resources will play a large part of this
public health campaigns for healthier eating, tackle obesity (made more socially acceptable now through social media), addiction etc"
WlssfJmyFHXTjaN7H3vVIFuapi0BrNyaCkzovGm3HC8=,e01,2023-11-03T17:09:37Z,2,ambulatory_care_conditions_vaccine_preventable,Ambulatory care sensitive admissions (vaccine preventable conditions),inpatient admission avoidance,Hospital activity ameanable to primary care and community interventions,0,5,0,5,likely to continue to increase if vaccine acceptance in not increased,"increase in vaccine acceptance though greater transparency of risks and benefits, public debate and research into identifying and helping people more likely to have adverse vaccine reactions"
WlssfJmyFHXTjaN7H3vVIFuapi0BrNyaCkzovGm3HC8=,e01,2023-11-03T17:11:03Z,2,consultant_to_consultant_referrals-adult_non-surgical,Consultant to consultant referrals (adult surgical),outpatient attendance avoidance,Planned surgical activity (adult),0,5,0,5,where there are no alternatives or the consultant is not aware of alternatives,"a more holistic approach to care, such that consultants within specialities link up  to see a patient rather than referring form one speciality to another"
WlssfJmyFHXTjaN7H3vVIFuapi0BrNyaCkzovGm3HC8=,e01,2023-11-03T17:11:36Z,2,enhanced_recovery_breast,Enhanced recovery (breast surgery),length of stay reduction,Planned surgical activity (adult),0,5,0,5,"LoS is already v low, with high number of day cases",NA
WlssfJmyFHXTjaN7H3vVIFuapi0BrNyaCkzovGm3HC8=,e01,2023-11-03T17:12:38Z,2,evidence_based_interventions_gi_surgical,Interventions with limited evidence - GI surgery,inpatient admission avoidance,Planned surgical activity (adult),0,5,0,5,unlikely to reduce without alternative diagnostic tests," alternative diagnostics e.g. FIT test reduced the number of colonoscopies

EPR may help reduce inappropriate referrals for these tests"
WlssfJmyFHXTjaN7H3vVIFuapi0BrNyaCkzovGm3HC8=,e01,2023-11-03T17:13:23Z,2,excess_beddays_elective,Excess beds days (elective admissions),length of stay reduction,Hospital activity ameanable to primary care and community interventions,0,5,0,5,"unlikely to improve much in current estate and with inadequate community provision.
incidence of complications, infection, commodities or delayed surgery, so take longer to recover.
issues with ongoing care to enable discharge.","improved hospital estate - single rooms
investment in community services 
digital solutions"
WlssfJmyFHXTjaN7H3vVIFuapi0BrNyaCkzovGm3HC8=,e01,2023-11-03T17:13:29Z,2,excess_beddays_emergency,Excess beds days (emergency admissions),length of stay reduction,Hospital activity ameanable to primary care and community interventions,0,5,0,5,"unlikely to improve much in current estate and with inadequate community provision.
incidence of complications, infection, commodities or delayed surgery, so take longer to recover.
issues with ongoing care to enable discharge.
success of removing avoidable admissions is likely to push this up as the remaining patients will by default be more complex.","improved hospital estate - single rooms
investment in community services 
digital solutions"
WlssfJmyFHXTjaN7H3vVIFuapi0BrNyaCkzovGm3HC8=,e01,2023-11-03T17:14:20Z,2,frequent_attender-child_ambulance,Frequent attenders (child ambulance conveyed),A&E attendance avoidance,Emergency department and acute medicine activity,0,5,0,5,"noting that this is currently increasing which is likely linked to difficulties getting appointments in primary care and mental health services. there is also a covid lag to take into account.
it is probably desirable to still see children in ED so they can be assessed for any safeguarding issues.","increased mental health support for children.
a telephone advice line for ambulance crews ahead of conveyance for cat 2 calls"
WlssfJmyFHXTjaN7H3vVIFuapi0BrNyaCkzovGm3HC8=,e01,2023-11-03T17:14:31Z,2,intentional_self_harm,Intentional self-harm admission,inpatient admission avoidance,Hospital activity ameanable to psychiatric liaison and community psychiatry,0,5,0,5,ongoing issues with mental health provision particularly for children and young people,"more support in schools for mental health issues
prompt mental health assessment and treatment as soon as self harm is noticed
"
WlssfJmyFHXTjaN7H3vVIFuapi0BrNyaCkzovGm3HC8=,e01,2023-11-03T17:15:10Z,2,low_cost_discharged-child_walk-in,Low cost discharged attendances (child walk-in),A&E attendance avoidance,Emergency department and acute medicine activity,0,5,0,5," likely linked to availability of alternatives, so this needs to be addressed 
we would probably still want to see children so they can be assessed for any safeguarding needs",alternative such as community pharmacists who can prescribe free NHS prescriptions for children
WlssfJmyFHXTjaN7H3vVIFuapi0BrNyaCkzovGm3HC8=,e01,2023-11-03T17:15:14Z,2,medically_unexplained_related_admissions,Medically unexplained symptoms admissions,inpatient admission avoidance,Hospital activity ameanable to psychiatric liaison and community psychiatry,0,5,0,5,"availability of physiological support
lack of research to understand disease mechanisms e.g long covid, ME/CFS
health inequalities and deprivation
cost of living crisis
social media

","holistic medical care and treatment
discovery of the cause (and treatment of conditions) e.g tinnitus, IBS etc
"
WlssfJmyFHXTjaN7H3vVIFuapi0BrNyaCkzovGm3HC8=,e01,2023-11-03T17:15:20Z,2,medicines_related_admissions_explicit,Medicines related admissions (explicit),inpatient admission avoidance,Hospital activity ameanable to medicines management,0,5,0,5,"ageing more complex population taking more medications
frequent changes to manufactures of drugs supplied by chemists - different fillers etc
lack of medicines reconciliation to check for drug interactions
patient forgetting to take drugs regularly
lack of holistic approach to care
increasing dementia","medicines reconciliation for those on multiple drugs - could be a digital self checker
increased monitoring of side effects by primary care
new innovate ways to remind patents to take their medication regularly

"
WlssfJmyFHXTjaN7H3vVIFuapi0BrNyaCkzovGm3HC8=,e01,2023-11-03T17:18:10Z,2,zero_los_no_procedure-adult,Admission with no overnight stay and no procedure (adults),inpatient admission avoidance,Hospital activity ameanable to primary care and community interventions,0,5,0,5,with no change this is likely to keep increasing,"space for assessment, EDs and hospital are often full and gridlocked
improved ED targets
alternatives such as improved mental health and community services
more social care support
frequent ED attender programmes
Addiction support."
WlssfJmyFHXTjaN7H3vVIFuapi0BrNyaCkzovGm3HC8=,e01,2023-11-03T17:18:15Z,2,zero_los_no_procedure-child,Admission with no overnight stay and no procedure (children),inpatient admission avoidance,Hospital activity ameanable to primary care and community interventions,0,5,0,5,likely to continue to increase ,"dramatically improved children's mental health services, including those for eating disorders
"
WlssfJmyFHXTjaN7H3vVIFuapi0BrNyaCkzovGm3HC8=,e01,2023-11-03T17:13:39Z,2,followup_reduction-adult_non-surgical,Follow-up attendances (adult surgical),outpatient attendance avoidance,Planned surgical activity (adult),0,6,0,6,no viable alternatives particularly for those with long term conditions,"digital resource for patients to access, knowing there is help if and when they need it
alternative phone number for those unable to access digital
might be a role for remote monitoring but this would also require staff to review the data, and ideally IA to help sift the data"
WlssfJmyFHXTjaN7H3vVIFuapi0BrNyaCkzovGm3HC8=,e01,2023-11-03T17:13:50Z,2,followup_reduction-child_non-surgical,Follow-up attendances (child surgical),outpatient attendance avoidance,Planned paediatric activity,0,6,0,6,no viable alternative,"digital resource for patients to access, knowing there is help if and when they need it
alternative phone number for those unable to access digital
might be a role for remote monitoring but this would also require staff to review the data, and ideally IA to help sift the data"
WlssfJmyFHXTjaN7H3vVIFuapi0BrNyaCkzovGm3HC8=,e01,2023-11-03T17:11:20Z,2,consultant_to_consultant_referrals-child_surgical,Consultant to consultant referrals (child non-surgical),outpatient attendance avoidance,Planned paediatric activity,0,7,0,7,where there are no alternatives or the consultant is not aware of alternatives,"a more holistic approach to care, such that consultants within specialities link up  to see a patient rather than referring form one speciality to another"
WlssfJmyFHXTjaN7H3vVIFuapi0BrNyaCkzovGm3HC8=,e01,2023-11-03T17:11:56Z,2,enhanced_recovery_hysterectomy,Enhanced recovery (hysterectomy),length of stay reduction,Planned surgical activity (adult),0,7,0,7,"major surgery, probably most gains already made ","more widespread use of enhanced recovery aspects
single in patient rooms in new hospitals, improved sleep etc"
WlssfJmyFHXTjaN7H3vVIFuapi0BrNyaCkzovGm3HC8=,e01,2023-11-03T17:13:45Z,2,followup_reduction-adult_surgical,Follow-up attendances (adult non-surgical),outpatient attendance avoidance,Planned medical activity (adult),0,7,0,7,no viable alternatives ,"digital resource for patients to access, knowing there is help if and when they need it
alternative phone number for those unable to access digital
might be a role for remote monitoring but this would also require staff to review the data, and ideally IA to help sift the data"
WlssfJmyFHXTjaN7H3vVIFuapi0BrNyaCkzovGm3HC8=,e01,2023-11-03T17:10:02Z,2,ambulatory_emergency_care_low,Ambulatory emergency care (low potential),length of stay reduction,Emergency department and acute medicine activity,0,8,0,8,"preference to increase AEC as a way of decompressing the ED and avoiding in patient admission
poor levels of community and primary care provision in the hospital catchment meaning very little by way of alternative options and no notable investment going into this area to change this
Also impacted by health inequalities and deprivations, plus ageing population increasing frailty levels, which covid has adversely impacted ","A national programme to invest similar amounts of capital as for NHP into increasing primary and community care facilities and staffing so there are viable alternatives to attending the acute particularly for long term conditions.
Failure of ED pathway (and therefore increase in in patient admissions) feeding through into ambulatory, due to space, workforce or culture (our hospitals main limiting factor is space.
Interventions that reduce health inequalities and tackles poverty and deprivation more generally.
Digital innovations that support patients to manage their care better themselves.
increased role for community pharmacy, if they could write prescriptions for those who are exempt prescription fees, then patients would be less afraid of the cost of consulting a pharmacist rather than a GP
"
WlssfJmyFHXTjaN7H3vVIFuapi0BrNyaCkzovGm3HC8=,e01,2023-11-03T17:10:14Z,2,ambulatory_emergency_care_moderate,Ambulatory emergency care (moderate potential),length of stay reduction,Emergency department and acute medicine activity,0,8,0,8,"preference to increase AEC as a way of decompressing the ED and avoiding in patient admission
poor levels of community and primary care provision in the hospital catchment meaning very little by way of alternative options and no notable investment going into this area to change this
Also impacted by health inequalities and deprivations, plus ageing population increasing frailty levels, which covid has adversely impacted ","A national programme to invest similar amounts of capital as for NHP into increasing primary and community care facilities and staffing so there are viable alternatives to attending the acute particularly for long term conditions.
Failure of ED pathway (and therefore increase in in patient admissions) feeding through into ambulatory, due to space, workforce or culture (our hospitals main limiting factor is space.
Interventions that reduce health inequalities and tackles poverty and deprivation more generally.
Digital innovations that support patients to manage their care better themselves.
increased role for community pharmacy, if they could write prescriptions for those who are exempt prescription fees, then patients would be less afraid of the cost of consulting a pharmacist rather than a GP
"
WlssfJmyFHXTjaN7H3vVIFuapi0BrNyaCkzovGm3HC8=,e01,2023-11-03T17:10:20Z,2,ambulatory_emergency_care_very_high,Ambulatory emergency care (very high potential),length of stay reduction,Emergency department and acute medicine activity,0,8,0,8,"preference to increase AEC as a way of decompressing the ED and avoiding in patient admission
poor levels of community and primary care provision in the hospital catchment meaning very little by way of alternative options and no notable investment going into this area to change this
Also impacted by health inequalities and deprivations, plus ageing population increasing frailty levels, which covid has adversely impacted ","A national programme to invest similar amounts of capital as for NHP into increasing primary and community care facilities and staffing so there are viable alternatives to attending the acute particularly for long term conditions.
Failure of ED pathway (and therefore increase in in patient admissions) feeding through into ambulatory, due to space, workforce or culture (our hospitals main limiting factor is space.
Interventions that reduce health inequalities and tackles poverty and deprivation more generally.
Digital innovations that support patients to manage their care better themselves.
increased role for community pharmacy, if they could write prescriptions for those who are exempt prescription fees, then patients would be less afraid of the cost of consulting a pharmacist rather than a GP
"
WlssfJmyFHXTjaN7H3vVIFuapi0BrNyaCkzovGm3HC8=,e01,2023-11-03T17:15:26Z,2,medicines_related_admissions_implicit_anti_diabetics,Medicines related admissions (implicit - anti-diabetics),inpatient admission avoidance,Hospital activity ameanable to medicines management,0,8,13,21,"increasing incidence of diabetes, type 1 and type 11
deprivation and health inequalities

","innovations in understanding the causes of diabetes and how to prevent these
chronic condition support - including digital resources/education
greater use of continuous blood sugar monitors"
WlssfJmyFHXTjaN7H3vVIFuapi0BrNyaCkzovGm3HC8=,e01,2023-11-03T17:17:41Z,2,stroke_early_supported_discharge,Stroke early supported discharge,length of stay reduction,Hospital activity ameanable to primary care and community interventions,0,8,0,8,"depends on stroke severity, comorbidities, deprivation, health inequalities, mental health illnesses
ageing population with more people living alone
inadequate community services","reconnect ESD service with the acute ward to enable more a more seamless service from acute to home (had had this previously and it was changed due to a commissioning decision, which has resulted in a deterioration of the service)."
WlssfJmyFHXTjaN7H3vVIFuapi0BrNyaCkzovGm3HC8=,e01,2023-11-03T17:09:50Z,2,ambulatory_emergency_care_high,Ambulatory emergency care (high potential),length of stay reduction,Emergency department and acute medicine activity,0,9,0,9,"preference to increase AEC as a way of decompressing the ED and avoiding in patient admission
poor levels of community and primary care provision in the hospital catchment meaning very little by way of alternative options and no notable investment going into this area to change this
Also impacted by health inequalities and deprivations, plus ageing population increasing frailty levels, which covid has adversely impacted ","A national programme to invest similar amounts of capital as for NHP into increasing primary and community care facilities and staffing so there are viable alternatives to attending the acute particularly for long term conditions.
Failure of ED pathway (and therefore increase in in patient admissions) feeding through into ambulatory, due to space, workforce or culture (our hospitals main limiting factor is space.
Interventions that reduce health inequalities and tackles poverty and deprivation more generally.
Digital innovations that support patients to manage their care better themselves.
increased role for community pharmacy, if they could write prescriptions for those who are exempt prescription fees, then patients would be less afraid of the cost of consulting a pharmacist rather than a GP
"
WlssfJmyFHXTjaN7H3vVIFuapi0BrNyaCkzovGm3HC8=,e01,2023-11-03T17:12:11Z,2,enhanced_recovery_rectum,Enhanced recovery (rectal surgery),length of stay reduction,Planned surgical activity (adult),0,9,0,9,"early gains already achieved
","more widespread use of enhanced recovery pathways
improved patient experience eg single rooms that improve sleep "
WlssfJmyFHXTjaN7H3vVIFuapi0BrNyaCkzovGm3HC8=,e01,2023-11-03T17:13:55Z,2,followup_reduction-child_surgical,Follow-up attendances (child non-surgical),outpatient attendance avoidance,Planned paediatric activity,0,9,0,9,no viable alternative,"digital resource for patients to access, knowing there is help if and when they need it
alternative phone number for those unable to access digital
might be a role for remote monitoring but this would also require staff to review the data, and ideally IA to help sift the data"
WlssfJmyFHXTjaN7H3vVIFuapi0BrNyaCkzovGm3HC8=,e01,2023-11-03T17:14:35Z,2,left_before_treatment-adult_ambulance,Patients who leave before being seen (adult ambulance conveyed),A&E attendance avoidance,Emergency department and acute medicine activity,0,9,0,9,c. 2% is already  a low level so it will be hard to reduce lower,"alternative support is needed, mental health, addition etc

telephone helpline for ambulance crews ahead of conveyance"
WlssfJmyFHXTjaN7H3vVIFuapi0BrNyaCkzovGm3HC8=,e01,2023-11-03T17:10:58Z,2,cancelled_operations,Cancelled operations,inpatient admission avoidance,Planned surgical activity (adult),0,10,0,10,"ageing population, commodities, health inequalities, deprivation all make patients more complex and higher acuity, so things more likely to go wrong healthwise on day of surgery.
shortage in workforce.
ineffective booking systems
demoralised booking staff (after several rounds of doctors strikes)
ineffective preassessment
inadequate primary care or community care support","improved electonic booking system that is interactive for patients - ie patients chose their dates
ring fencing of elective beds so procedures are not cancelled due to emergency bed use
prehabilitation, better primary care monitoring of fitness for surgery, enhanced recovery use to reduce the likelihood of unfit for surgery
ensure patients are supported with presurgery work up so they dont inadvertently eat or do something else that prevents surgery
"
WlssfJmyFHXTjaN7H3vVIFuapi0BrNyaCkzovGm3HC8=,e01,2023-11-03T17:11:26Z,2,emergency_elderly,Emergency admissions of older people,length of stay reduction,Hospital activity ameanable to primary care and community interventions,0,10,0,10,"inadequate services to prevent admission and also to help support patients moving out of hospital,
loss of community beds and workforce, increased frailty, deprivation, dementia, and ageing population, increasing numbers of people living alone and lonely due to nuclear families being the norm in the UK, rather than extended families.
","alternative pathways and preplanning to prevent the need for emergency admissions, particularly form nursing homes.
Divert all 111 calls advising out of hours GP visit or ED attendance to a multidisciplinary hub within the acute to provide expert advise and signposting. 
Space for frailty service within or near ED. increase in space for SDEC and short stay medical and surgical patients."
WlssfJmyFHXTjaN7H3vVIFuapi0BrNyaCkzovGm3HC8=,e01,2023-11-03T17:11:41Z,2,enhanced_recovery_colectomy,Enhanced recovery (colectomy),length of stay reduction,Planned surgical activity (adult),0,10,0,10,"early gains already achieved
increasing health inequalities, poverty, frailty, patients living alone and lonely, mental health incidence etc","widespread adoption of enhanced recovery pathway including prehabilitation
reduced waiting times for surgery
single inpatient bedrooms in new hospitals, improved sleep etc
"
WlssfJmyFHXTjaN7H3vVIFuapi0BrNyaCkzovGm3HC8=,e01,2023-11-03T17:12:58Z,2,evidence_based_interventions_msk,Interventions with limited evidence - MSK,inpatient admission avoidance,Planned surgical activity (adult),0,10,0,10,"rates have already dropped by more than 5%
leaving some patients with these conditions untreated are likely to lead to other issues, eg loss of dexterity, unable to work etc",development of new treatments
